город Севастополь,Балаклавская,УИК №1,1511,1300,0,1125,15,160,15,1125,12,1128,0,0,2,43,42,1012,17,4,5,3
город Севастополь,Балаклавская,УИК №2,1168,1100,0,886,22,192,22,886,7,901,0,0,1,28,27,828,10,4,1,2
город Севастополь,Балаклавская,УИК №3,2130,1600,0,1434,136,29,136,1433,14,1555,1,0,4,58,41,1427,18,0,3,4
город Севастополь,Балаклавская,УИК №4,2238,1800,0,1577,54,169,54,1577,17,1614,0,0,4,38,42,1515,10,1,3,1
город Севастополь,Балаклавская,УИК №5,1619,1300,0,1139,45,116,45,1139,9,1175,0,0,3,34,37,1079,15,3,1,3
город Севастополь,Балаклавская,УИК №6,1831,1400,0,1340,37,23,37,1340,12,1365,0,0,0,39,36,1276,11,1,2,0
город Севастополь,Балаклавская,УИК №7,1167,950,0,817,24,109,24,817,7,834,0,0,0,32,29,764,4,0,3,2
город Севастополь,Балаклавская,УИК №8,697,650,0,473,37,140,37,473,1,509,0,0,2,10,11,482,2,0,2,0
город Севастополь,Балаклавская,УИК №9,1551,1300,0,1160,44,96,44,1160,12,1192,0,0,8,41,38,1076,18,1,4,6
город Севастополь,Балаклавская,УИК №10,824,750,0,421,14,315,14,420,4,430,0,0,2,10,10,401,4,3,0,0
город Севастополь,Балаклавская,УИК №11,446,650,0,429,17,204,17,429,4,442,0,0,0,13,13,411,2,2,0,1
город Севастополь,Балаклавская,УИК №12,944,700,0,630,28,42,28,630,7,651,0,0,2,10,21,606,8,0,4,0
город Севастополь,Балаклавская,УИК №13,2444,1900,0,1785,14,101,14,1784,20,1778,0,0,3,81,55,1587,36,1,8,7
город Севастополь,Балаклавская,УИК №14,1676,1350,0,1169,54,127,54,1169,14,1209,0,0,4,45,29,1112,14,0,3,2
город Севастополь,Балаклавская,УИК №15,1238,1000,0,795,33,172,33,795,6,822,0,0,0,19,17,764,14,2,1,5
город Севастополь,Балаклавская,УИК №16,1058,850,0,681,51,118,51,681,12,720,0,0,1,25,26,659,5,1,1,2
город Севастополь,Балаклавская,УИК №17,1309,1000,0,791,62,147,62,791,11,842,0,0,1,20,21,785,5,3,3,4
город Севастополь,Балаклавская,УИК №18,1182,1000,0,770,33,197,33,770,7,796,0,0,1,19,13,753,9,0,0,1
город Севастополь,Балаклавская,УИК №19,1814,1400,0,1227,34,139,34,1227,12,1249,0,0,1,38,50,1147,8,2,2,1
город Севастополь,Балаклавская,УИК №20,1582,1300,0,1116,38,146,38,1116,12,1142,0,0,0,33,28,1061,10,4,4,2
город Севастополь,Балаклавская,УИК №21,1510,1250,0,1055,38,157,38,1055,5,1088,0,0,1,28,34,1010,10,3,2,0
город Севастополь,Балаклавская,УИК №22,877,750,0,569,16,165,16,569,8,577,0,0,0,20,26,526,1,1,2,1
город Севастополь,Балаклавская,УИК №23,823,700,0,513,35,152,35,513,5,543,0,0,3,11,19,498,9,2,0,1
город Севастополь,Балаклавская,УИК №24,2092,1650,0,1255,56,339,56,1255,16,1295,0,0,6,41,29,1172,28,1,7,11
город Севастополь,Балаклавская,УИК №25,538,420,0,322,3,95,3,322,4,321,0,0,1,7,7,298,3,1,2,2
город Севастополь,Балаклавская,УИК №26,699,650,0,427,23,200,23,427,3,447,0,0,1,21,12,392,15,1,1,4
город Севастополь,Балаклавская,УИК №27,649,550,0,431,27,92,27,431,4,454,0,0,2,7,8,426,7,1,2,1
город Севастополь,Балаклавская,УИК №28,739,610,0,469,21,120,21,469,2,488,0,0,4,17,9,447,3,1,3,4
город Севастополь,Балаклавская,УИК №29,543,420,0,379,19,22,19,379,3,395,0,0,1,12,10,358,8,1,1,4
город Севастополь,Балаклавская,УИК №30,1739,1450,0,1154,46,250,46,1154,14,1186,0,0,1,42,24,1098,15,1,2,3
город Севастополь,Балаклавская,УИК №31,563,470,0,370,25,75,25,370,1,394,0,0,2,14,9,353,7,2,0,7
город Севастополь,Балаклавская,УИК №32,1589,1320,0,1107,59,154,59,1107,3,1163,0,0,0,23,21,1105,9,1,1,3
